Variavel,ID,Descricao
Votacao,903,1738686-32
Votacao,904,1738686-57
Votacao,905,1738686-63
Votacao,906,1806248-46
Votacao,907,1806249-55
Votacao,908,1806249-68
Votacao,909,1806553-38
Votacao,910,1806553-52
Votacao,911,1806553-70
Votacao,912,1806553-78
Votacao,913,1806553-81
Votacao,914,1806554-39
Votacao,915,1806554-87
Votacao,916,2018368-36
Votacao,917,2024766-31
Votacao,918,2024766-53
Votacao,919,2024766-72
Votacao,920,2058404-34
Votacao,921,2058404-42
Votacao,922,2075925-53
Votacao,923,2076237-48
Votacao,924,2076245-42
Votacao,925,2076245-54
Votacao,926,2076264-43
Votacao,927,2076811-15
Votacao,928,2077084-47
Votacao,929,2077084-59
Votacao,930,2078295-167
Votacao,931,2078295-173
Votacao,932,2078295-180
Votacao,933,2078295-211
Votacao,934,2078295-221
Votacao,935,2078295-224
Votacao,936,2078295-253
Votacao,937,2078502-37
Votacao,938,2078502-43
Votacao,939,2078502-56
Votacao,940,2078503-38
Votacao,941,2078503-90
Votacao,942,2080237-101
Votacao,943,2080237-111
Votacao,944,2080237-117
Votacao,945,2080237-124
Votacao,946,2080237-129
Votacao,947,2080237-142
Votacao,948,2080237-144
Votacao,949,2080237-177
Votacao,950,2080237-180
Votacao,951,2080237-186
Votacao,952,2080237-189
Votacao,953,2080237-192
Votacao,954,2080237-226
Votacao,955,2080237-233
Votacao,956,2080237-260
Votacao,957,2080604-358
Votacao,958,2080604-364
Votacao,959,2080604-367
Votacao,960,2080604-371
Votacao,961,2080604-374
Votacao,962,2080604-377
Votacao,963,2080604-380
Votacao,964,2080604-384
Votacao,965,2080604-387
Votacao,966,2080604-390
Votacao,967,2080604-393
Votacao,968,2080604-396
Votacao,969,2080604-399
Votacao,970,2080604-402
Votacao,971,2080919-76
Votacao,972,2080919-87
Votacao,973,2080937-6
Votacao,974,2080942-8
Votacao,975,2081484-6
Votacao,976,2081631-28
Votacao,977,2081729-12
Votacao,978,2081730-12
Votacao,979,2081879-12
Votacao,980,2082670-7
Votacao,981,2083149-6
Votacao,982,2083179-12
Votacao,983,2083180-12
Votacao,984,2083181-12
Votacao,985,2083183-7
Votacao,986,2084401-46
Votacao,987,2084401-59
Votacao,988,2084402-37
Votacao,989,2084402-66
Votacao,990,2086380-8
Votacao,991,2087005-10
Votacao,992,2088351-200
Votacao,993,2088351-203
Votacao,994,2088351-215
Votacao,995,2088351-220
Votacao,996,2088351-224
Votacao,997,2088351-226
Votacao,998,2088351-235
Votacao,999,2088351-253
Votacao,1000,2088351-256
Votacao,1001,2088351-260
Votacao,1002,2088351-265
Votacao,1003,2088351-268
Votacao,1004,2088351-271
Votacao,1005,2088351-274
Votacao,1006,2088351-278
Votacao,1007,2088351-298
Votacao,1008,2088351-303
Votacao,1009,2088351-310
Votacao,1010,2088351-313
Votacao,1011,2088351-316
Votacao,1012,2088351-320
Votacao,1013,2088351-324
Votacao,1014,2088351-329
Votacao,1015,2088351-330
Votacao,1016,2088351-333
Votacao,1017,2088351-336
Votacao,1018,2088351-339
Votacao,1019,2088351-342
Votacao,1020,2088351-345
Votacao,1021,2088351-348
Votacao,1022,2090241-6
Votacao,1023,2090722-6
Votacao,1024,2091283-8
Votacao,1025,2091284-8
Votacao,1026,2092382-35
Votacao,1027,2092382-40
Votacao,1028,2092382-69
Votacao,1029,2092382-78
Votacao,1030,2092382-82
Votacao,1031,2092382-87
Votacao,1032,2110829-59
Votacao,1033,2110829-65
Votacao,1034,2110829-68
Votacao,1035,2112064-56
Votacao,1036,2112064-71
Votacao,1037,2112490-105
Votacao,1038,2112490-107
Votacao,1039,2112490-118
Votacao,1040,2112490-124
Votacao,1041,2112490-44
Votacao,1042,2112490-59
Votacao,1043,2112490-66
Votacao,1044,2112490-92
Votacao,1045,2112490-95
Votacao,1046,2113486-8
Votacao,1047,2116257-9
Votacao,1048,340812-150
Votacao,1049,340812-158
Votacao,1050,340812-159
Votacao,1051,340812-162
Votacao,1052,340812-166
Votacao,1053,340812-174
Votacao,1054,340812-177
Votacao,1055,340812-180
Votacao,1056,340812-183
Votacao,1057,340812-186
Votacao,1058,340812-195
Votacao,1059,340812-203
Votacao,1060,340812-205
Votacao,1061,340812-208
Votacao,1062,552197-208
Votacao,1063,946734-145
Votacao,1064,946734-147
Votacao,1065,946734-153
Votacao,1066,946734-156
Votacao,1067,946734-175
Votacao,1068,946734-182
Votacao,1069,117975-129
Votacao,1070,117975-134
Votacao,1071,117975-155
Votacao,1072,117975-161
Votacao,1073,117975-180
Votacao,1074,117975-214
Votacao,1075,1203158-43
Votacao,1076,1203158-81
Votacao,1077,150629-195
Votacao,1078,150629-204
Votacao,1079,18467-129
Votacao,1080,2077499-15
Votacao,1081,2077691-20
Votacao,1082,20794-110
Votacao,1083,20794-121
Votacao,1084,20794-132
Votacao,1085,20794-133
Votacao,1086,20794-92
Votacao,1087,2080373-109
Votacao,1088,2080373-140
Votacao,1089,2080373-153
Votacao,1090,2080373-156
Votacao,1091,2088280-73
Votacao,1092,2088280-79
Votacao,1093,2091000-106
Votacao,1094,2091285-14
Votacao,1095,2093451-19
Votacao,1096,2112586-40
Votacao,1097,2112586-54
Votacao,1098,2116221-9
Votacao,1099,2116870-47
Votacao,1100,2118401-208
Votacao,1101,2118401-219
Votacao,1102,2118401-221
Votacao,1103,2118401-230
Votacao,1104,2118401-246
Votacao,1105,2118401-251
Votacao,1106,2118401-254
Votacao,1107,2118401-258
Votacao,1108,2118401-274
Votacao,1109,2118401-293
Votacao,1110,2118401-296
Votacao,1111,2118401-301
Votacao,1112,2118402-63
Votacao,1113,2118464-49
Votacao,1114,2118464-64
Votacao,1115,2118464-84
Votacao,1116,2120382-10
Votacao,1117,2121839-48
Votacao,1118,2121839-63
Votacao,1119,2121839-78
Votacao,1120,2121839-84
Votacao,1121,2121839-88
Votacao,1122,2121839-91
Votacao,1123,2121843-40
Votacao,1124,2121849-101
Votacao,1125,2121849-41
Votacao,1126,2121849-56
Votacao,1127,2121849-60
Votacao,1128,2121849-63
Votacao,1129,2121849-67
Votacao,1130,2121849-83
Votacao,1131,2122076-298
Votacao,1132,2122076-304
Votacao,1133,2122076-316
Votacao,1134,2122076-324
Votacao,1135,2122076-348
Votacao,1136,2122076-358
Votacao,1137,2122076-371
Votacao,1138,2122076-387
Votacao,1139,2122076-391
Votacao,1140,2122078-122
Votacao,1141,2122078-128
Votacao,1142,2122078-139
Votacao,1143,2122078-146
Votacao,1144,2122082-40
Votacao,1145,2122082-68
Votacao,1146,2122082-76
Votacao,1147,2122129-45
Votacao,1148,2123066-5
Votacao,1149,2123843-59
Votacao,1150,2123843-66
Votacao,1151,2123843-93
Votacao,1152,2124451-104
Votacao,1153,2124451-108
Votacao,1154,2124451-124
Votacao,1155,2124451-130
Votacao,1156,2124451-154
Votacao,1157,2124451-156
Votacao,1158,2124451-160
Votacao,1159,2124451-167
Votacao,1160,2124451-170
Votacao,1161,2124451-173
Votacao,1162,2124451-176
Votacao,1163,2124451-191
Votacao,1164,2124451-195
Votacao,1165,2124451-201
Votacao,1166,2124451-33
Votacao,1167,2124451-41
Votacao,1168,2124451-52
Votacao,1169,2124451-56
Votacao,1170,2124451-73
Votacao,1171,2124451-80
Votacao,1172,2124451-99
Votacao,1173,2124774-6
Votacao,1174,2125012-7
Votacao,1175,2125277-5
Votacao,1176,2127233-43
Votacao,1177,2127233-62
Votacao,1178,2127233-65
Votacao,1179,2127235-6
Votacao,1180,2127797-55
Votacao,1181,2127797-64
Votacao,1182,2127797-70
Votacao,1183,2127797-84
Votacao,1184,2127803-41
Votacao,1185,2127803-52
Votacao,1186,2127803-59
Votacao,1187,2127803-75
Votacao,1188,2127803-86
Votacao,1189,2128869-89
Votacao,1190,2129185-86
Votacao,1191,2129647-5
Votacao,1192,2129925-6
Votacao,1193,2132523-80
Votacao,1194,2132524-104
Votacao,1195,2132524-113
Votacao,1196,2132524-36
Votacao,1197,2132524-40
Votacao,1198,2132524-45
Votacao,1199,2132524-64
Votacao,1200,2132524-69
Votacao,1201,2132524-73
Votacao,1202,2132524-78
Votacao,1203,2137734-51
Votacao,1204,2138678-44
Votacao,1205,2138679-44
Votacao,1206,2138679-55
Votacao,1207,2138679-65
Votacao,1208,2138918-54
Votacao,1209,2139214-8
Votacao,1210,2139967-38
Votacao,1211,2139967-42
Votacao,1212,2139967-68
Votacao,1213,2139981-110
Votacao,1214,2139981-124
Votacao,1215,2139981-128
Votacao,1216,2139981-131
Votacao,1217,2139981-44
Votacao,1218,2139981-58
Votacao,1219,2139981-70
Votacao,1220,2139981-96
Votacao,1221,2141401-6
Votacao,1222,2143164-126
Votacao,1223,2144465-45
Votacao,1224,2144465-55
Votacao,1225,2144465-61
Votacao,1226,2144465-77
Votacao,1227,2145275-48
Votacao,1228,2145819-51
Votacao,1229,2145822-60
Votacao,1230,2148437-104
Votacao,1231,2148437-123
Votacao,1232,2148437-158
Votacao,1233,2148437-171
Votacao,1234,2148437-44
Votacao,1235,2148437-58
Votacao,1236,2148437-84
Votacao,1237,2151995-58
Votacao,1238,2151995-82
Votacao,1239,2153100-53
Votacao,1240,2153100-59
Votacao,1241,2153290-6
Votacao,1242,2153714-7
Votacao,1243,2156331-35
Votacao,1244,2156331-50
Votacao,1245,2156497-8
Votacao,1246,2162566-7
Votacao,1247,2163629-6
Votacao,1248,2164134-31
Votacao,1249,356194-158
Votacao,1250,537672-97
Votacao,1251,583317-15
Votacao,1252,611966-202
Votacao,1253,109150-238
Votacao,1254,1214970-100
Votacao,1255,1214970-60
Votacao,1256,15318-140
Votacao,1257,1594899-75
Votacao,1258,16713-178
Votacao,1259,2082293-61
Votacao,1260,2088280-111
Votacao,1261,2088280-114
Votacao,1262,2142691-14
Votacao,1263,2149372-22
Votacao,1264,2151922-57
Votacao,1265,2151922-66
Votacao,1266,2152544-73
Votacao,1267,2158425-105
Votacao,1268,2158425-108
Votacao,1269,2158425-111
Votacao,1270,2158425-120
Votacao,1271,2158425-147
Votacao,1272,2158425-154
Votacao,1273,2158425-38
Votacao,1274,2158425-41
Votacao,1275,2158425-52
Votacao,1276,2158425-62
Votacao,1277,2158425-87
Votacao,1278,2160639-11
Votacao,1279,2160860-118
Votacao,1280,2160860-131
Votacao,1281,2160860-52
Votacao,1282,2160860-55
Votacao,1283,2160860-58
Votacao,1284,2160860-65
Votacao,1285,2160860-84
Votacao,1286,2160860-93
Votacao,1287,2164234-101
Votacao,1288,2164234-103
Votacao,1289,2164234-106
Votacao,1290,2164234-109
Votacao,1291,2164234-113
Votacao,1292,2164234-77
Votacao,1293,2164234-81
Votacao,1294,2164596-9
Votacao,1295,2165578-43
Votacao,1296,2165578-55
Votacao,1297,2165578-61
Votacao,1298,2166092-33
Votacao,1299,2166260-19
Votacao,1300,2166464-52
Votacao,1301,2167507-100
Votacao,1302,2167507-112
Votacao,1303,2167507-125
Votacao,1304,2167507-49
Votacao,1305,2167507-52
Votacao,1306,2167507-55
Votacao,1307,2167507-65
Votacao,1308,2167507-76
Votacao,1309,2167507-81
Votacao,1310,2167507-87
Votacao,1311,2167938-18
Votacao,1312,2167938-21
Votacao,1313,2168064-12
Votacao,1314,2168064-15
Votacao,1315,2168064-19
Votacao,1316,2170483-6
Votacao,1317,2173096-10
Votacao,1318,2173759-7
Votacao,1319,2175597-7
Votacao,1320,2177118-7
Votacao,1321,2177451-109
Votacao,1322,2177451-123
Votacao,1323,2177451-126
Votacao,1324,2177451-129
Votacao,1325,2177451-131
Votacao,1326,2177451-57
Votacao,1327,2177451-73
Votacao,1328,2177451-75
Votacao,1329,2177451-78
Votacao,1330,2177451-83
Votacao,1331,2177451-86
Votacao,1332,2177451-90
Votacao,1333,2180608-7
Votacao,1334,2180710-5
Votacao,1335,2181260-40
Votacao,1336,2181260-53
Votacao,1337,2182065-64
Votacao,1338,2182065-70
Votacao,1339,2182535-20
Votacao,1340,2182535-22
Votacao,1341,2186530-6
Votacao,1342,2186777-31
Votacao,1343,2186777-35
Votacao,1344,2186805-6
Votacao,1345,2187020-9
Votacao,1346,2188690-32
Votacao,1347,542102-150
Votacao,1348,542102-160
Votacao,1349,542102-163
Votacao,1350,542102-169
Votacao,1351,16526-572
Votacao,1352,16526-580
Votacao,1353,16526-582
Votacao,1354,1672576-101
Votacao,1355,1672576-109
Votacao,1356,1672576-120
Votacao,1357,1672576-124
Votacao,1358,1672576-128
Votacao,1359,1672576-133
Votacao,1360,1672576-136
Votacao,1361,1672576-147
Votacao,1362,1672576-150
Votacao,1363,1672576-153
Votacao,1364,1672576-171
Votacao,1365,1672576-97
Votacao,1366,2082511-75
Votacao,1367,2083376-58
Votacao,1368,2147241-38
Votacao,1369,2147241-44
Votacao,1370,2147241-47
Votacao,1371,2147241-51
Votacao,1372,2147241-54
Votacao,1373,2147241-60
Votacao,1374,2147241-69
Votacao,1375,2158536-10
Votacao,1376,2158716-139
Votacao,1377,2160860-165
Votacao,1378,2160860-173
Votacao,1379,2160860-181
Votacao,1380,2160860-198
Votacao,1381,2160860-202
Votacao,1382,2165194-102
Votacao,1383,2165194-96
Votacao,1384,2166600-89
Votacao,1385,2179189-45
Votacao,1386,2179189-59
Votacao,1387,2186621-64
Votacao,1388,2187087-144
Votacao,1389,2187087-155
Votacao,1390,2187087-162
Votacao,1391,2187087-169
Votacao,1392,2187087-172
Votacao,1393,2187087-174
Votacao,1394,2187087-39
Votacao,1395,2187087-53
Votacao,1396,2187087-60
Votacao,1397,2187087-67
Votacao,1398,2188301-38
Votacao,1399,2188301-41
Votacao,1400,2188301-50
Votacao,1401,2189858-73
Votacao,1402,2190237-37
Votacao,1403,2190237-40
Votacao,1404,2190237-47
Votacao,1405,2190237-50
Votacao,1406,2190237-54
Votacao,1407,2190237-57
Votacao,1408,2190237-60
Votacao,1409,2190237-66
Votacao,1410,2190237-69
Votacao,1411,2190237-72
Votacao,1412,2190237-76
Votacao,1413,2190237-80
Votacao,1414,2190237-82
Votacao,1415,2190237-94
Votacao,1416,2190237-99
Votacao,1417,2190288-81
Votacao,1418,2190355-84
Votacao,1419,2190355-87
Votacao,1420,2190355-90
Votacao,1421,2190880-37
Votacao,1422,2192300-10
Votacao,1423,2192459-588
Votacao,1424,2192459-591
Votacao,1425,2192459-601
Votacao,1426,2192459-609
Votacao,1427,2192459-612
Votacao,1428,2192459-616
Votacao,1429,2192459-619
Votacao,1430,2192459-625
Votacao,1431,2192459-636
Votacao,1432,2192459-640
Votacao,1433,2192459-646
Votacao,1434,2192459-649
Votacao,1435,2192459-662
Votacao,1436,2192459-668
Votacao,1437,2192459-690
Votacao,1438,2192459-692
Votacao,1439,2192459-705
Votacao,1440,2192459-757
Votacao,1441,2192459-763
Votacao,1442,2192459-772
Votacao,1443,2192459-775
Votacao,1444,2192459-779
Votacao,1445,2192459-781
Votacao,1446,2192459-786
Votacao,1447,2192459-794
Votacao,1448,2193540-135
Votacao,1449,2193540-77
Votacao,1450,2194357-6
Votacao,1451,2194540-7
Votacao,1452,2199763-38
Votacao,1453,2199763-44
Votacao,1454,2199763-49
Votacao,1455,2199763-53
Votacao,1456,2199763-58
Votacao,1457,2199763-66
Votacao,1458,2199763-79
Votacao,1459,2200900-17
Votacao,1460,2201529-33
Votacao,1461,2201532-39
Votacao,1462,2203106-13
Votacao,1463,2204056-190
Votacao,1464,2207613-130
Votacao,1465,2207613-135
Votacao,1466,2207613-144
Votacao,1467,2207613-147
Votacao,1468,2207613-150
Votacao,1469,2207613-154
Votacao,1470,2207613-156
Votacao,1471,2207613-160
Votacao,1472,2207613-166
Votacao,1473,2207613-167
Votacao,1474,2207613-174
Votacao,1475,2207613-192
Votacao,1476,2207613-203
Votacao,1477,2207613-209
Votacao,1478,2207613-213
Votacao,1479,2208720-41
Votacao,1480,2208720-44
Votacao,1481,2208720-50
Votacao,1482,2208720-53
Votacao,1483,2208720-56
Votacao,1484,2208720-68
Votacao,1485,2209381-100
Votacao,1486,2209381-70
Votacao,1487,2209381-77
Votacao,1488,2209381-85
Votacao,1489,2209381-92
Votacao,1490,2209381-95
Votacao,1491,2209722-11
Votacao,1492,2210523-35
Votacao,1493,2210523-38
Votacao,1494,2210523-43
Votacao,1495,2210523-47
Votacao,1496,2210523-70
Votacao,1497,2212362-47
Votacao,1498,2212949-45
Votacao,1499,2213191-106
Votacao,1500,2213191-48
Votacao,1501,2213191-60
Votacao,1502,2213191-67
Votacao,1503,2213191-68
Votacao,1504,2214151-11
Votacao,1505,2214811-8
Votacao,1506,2215146-4
Votacao,1507,2215293-9
Votacao,1508,2215381-8
Votacao,1509,2216799-23
Votacao,1510,2216799-30
Votacao,1511,2216799-34
Votacao,1512,2216799-67
Votacao,1513,2216799-71
Votacao,1514,2218250-71
Votacao,1515,2219406-6
Votacao,1516,2219905-7
Votacao,1517,2222992-9
Votacao,1518,2224760-5
Votacao,1519,2227826-24
Votacao,1520,2227917-37
Votacao,1521,2227917-42
Votacao,1522,2228665-48
Votacao,1523,2229812-6
Votacao,1524,2229813-5
Votacao,1525,2230573-7
Votacao,1526,28692-121
Votacao,1527,2164132-54
Votacao,1528,2164132-60
Votacao,1529,2191205-43
Votacao,1530,2191205-54
Votacao,1531,2191205-76
Votacao,1532,2205645-113
Votacao,1533,2205645-121
Votacao,1534,2205645-60
Votacao,1535,2205645-74
Votacao,1536,2205645-77
Votacao,1537,2205645-82
Votacao,1538,2205645-92
Votacao,1539,2205645-99
Votacao,1540,2206203-119
Votacao,1541,2206203-138
Votacao,1542,2206203-146
Votacao,1543,2206203-165
Votacao,1544,2206203-171
Votacao,1545,2206203-177
Votacao,1546,2206203-197
Votacao,1547,2206203-220
Votacao,1548,2206203-223
Votacao,1549,2206395-51
Votacao,1550,2206395-55
Votacao,1551,2206395-58
Votacao,1552,2206395-99
Votacao,1553,2222884-57
Votacao,1554,2222884-62
Votacao,1555,2222884-88
Votacao,1556,2224067-44
Votacao,1557,2228978-53
Votacao,1558,2229308-40
Votacao,1559,2229308-44
Votacao,1560,2229308-50
Votacao,1561,2229308-53
Votacao,1562,2229308-55
Votacao,1563,2229308-56
Votacao,1564,2229308-64
Votacao,1565,2229308-65
Votacao,1566,2229308-70
Votacao,1567,2229308-89
Votacao,1568,2230248-6
Votacao,1569,2230815-65
Votacao,1570,2233488-33
Votacao,1571,2233718-10
Votacao,1572,2236213-24
Votacao,1573,2236213-50
Votacao,1574,2236261-46
Votacao,1575,2236261-56
Votacao,1576,2236326-19
Votacao,1577,2236858-34
Votacao,1578,2238112-32
Votacao,1579,2238112-46
Votacao,1580,2238112-59
Votacao,1581,2238112-62
Votacao,1582,2238112-71
Votacao,1583,2238112-81
Votacao,1584,2238112-82
Votacao,1585,2241642-76
Votacao,1586,2241642-91
Votacao,1587,2241660-73
Votacao,1588,2241660-77
Votacao,1589,2241662-109
Votacao,1590,2241662-131
Votacao,1591,2241662-37
Votacao,1592,2241662-46
Votacao,1593,2241662-66
Votacao,1594,2241662-72
Votacao,1595,2241662-76
Votacao,1596,2241662-77
Votacao,1597,2241662-79
Votacao,1598,2241662-81
Votacao,1599,2241662-90
Votacao,1600,2241662-93
Votacao,1601,2241662-98
Votacao,1602,2242000-151
Votacao,1603,2242000-83
Votacao,1604,2242140-63
Votacao,1605,2242140-72
Votacao,1606,2242140-81
Votacao,1607,2242282-7
Votacao,1608,2242322-7
Votacao,1609,2242344-15
Votacao,1610,2242413-59
Votacao,1611,2242413-81
Votacao,1612,2242488-56
Votacao,1613,2242583-25
Votacao,1614,2242583-46
Votacao,1615,2242618-52
Votacao,1616,2242618-79
Votacao,1617,2242621-7
Votacao,1618,2242821-110
Votacao,1619,2242821-129
Votacao,1620,2242868-76
Votacao,1621,2242887-109
Votacao,1622,2242887-152
Votacao,1623,2242887-57
Votacao,1624,2242887-64
Votacao,1625,2242887-82
Votacao,1626,2242887-95
Votacao,1627,2242888-105
Votacao,1628,2242888-38
Votacao,1629,2242888-48
Votacao,1630,2242888-56
Votacao,1631,2242888-60
Votacao,1632,2242888-66
Votacao,1633,2242888-67
Votacao,1634,2242888-71
Votacao,1635,2242888-78
Votacao,1636,2242888-95
Votacao,1637,2243108-76
Votacao,1638,2244243-105
Votacao,1639,2244243-71
Votacao,1640,2244773-6
Votacao,1641,2246357-57
Votacao,1642,2246359-31
Votacao,1643,2247459-6
Votacao,1644,2247980-114
Votacao,1645,2249891-32
Votacao,1646,2249891-47
Votacao,1647,2249891-52
Votacao,1648,2249891-58
Votacao,1649,2249891-60
Votacao,1650,2249891-64
Votacao,1651,2249891-73
Votacao,1652,2249891-78
Votacao,1653,2249946-31
Votacao,1654,2249946-37
Votacao,1655,2249946-43
Votacao,1656,2250300-35
Votacao,1657,2250300-52
Votacao,1658,2250977-41
Votacao,1659,2250977-44
Votacao,1660,2251191-45
Votacao,1661,2251392-38
Votacao,1662,2251392-41
Votacao,1663,2251392-44
Votacao,1664,2251392-46
Votacao,1665,2251392-52
Votacao,1666,2251392-53
Votacao,1667,2251392-79
Votacao,1668,2251392-82
Votacao,1669,2251392-90
Votacao,1670,2251392-91
Votacao,1671,2251493-6
Votacao,1672,2251922-8
Votacao,1673,2253356-65
Votacao,1674,2253431-33
Votacao,1675,2253458-7
Votacao,1676,2253471-47
Votacao,1677,2253778-117
Votacao,1678,2253778-59
Votacao,1679,2253778-63
Votacao,1680,2253778-67
Votacao,1681,2253778-69
Votacao,1682,2253778-79
Votacao,1683,2253778-93
Votacao,1684,2253827-32
Votacao,1685,2254253-67
Votacao,1686,2254441-9
Votacao,1687,2255096-29
Votacao,1688,2255096-53
Votacao,1689,2255237-7
Votacao,1690,2255363-59
Votacao,1691,2255363-71
Votacao,1692,2255387-65
Votacao,1693,2255387-98
Votacao,1694,2256130-22
Votacao,1695,2256130-37
Votacao,1696,2256130-56
Votacao,1697,2256542-32
Votacao,1698,2258717-9
Votacao,1699,2258907-9
Votacao,1700,2258964-78
Votacao,1701,2260433-108
Votacao,1702,2260433-124
Votacao,1703,2260433-167
Votacao,1704,2260433-176
Votacao,1705,2260433-194
Votacao,1706,2260433-198
Votacao,1707,2260433-92
Votacao,1708,2260433-96
Votacao,1709,2260971-110
Votacao,1710,2260971-117
Votacao,1711,2260971-130
Votacao,1712,2260971-149
Votacao,1713,2260971-85
Votacao,1714,2260971-98
Votacao,1715,2261121-104
Votacao,1716,2261121-110
Votacao,1717,2261121-114
Votacao,1718,2261121-172
Votacao,1719,2261121-82
Votacao,1720,2261121-88
Votacao,1721,2261121-90
Votacao,1722,2261121-99
Votacao,1723,2261939-107
Votacao,1724,2261939-113
Votacao,1725,2261939-31
Votacao,1726,2261939-42
Votacao,1727,2261939-48
Votacao,1728,2261939-52
Votacao,1729,2261939-55
Votacao,1730,2261939-58
Votacao,1731,2261939-62
Votacao,1732,2261939-72
Votacao,1733,2261939-76
Votacao,1734,2261939-80
Votacao,1735,2261939-85
Votacao,1736,2261939-89
Votacao,1737,2261939-94
Votacao,1738,2261939-99
Votacao,1739,2262099-33
Votacao,1740,2263410-69
Votacao,1741,2263410-70
Votacao,1742,2263410-74
Votacao,1743,2264837-9
Votacao,1744,2265295-39
Votacao,1745,2265295-61
Votacao,1746,2265295-72
Votacao,1747,2265440-8
Votacao,1748,2265505-38
Votacao,1749,2265599-15
Votacao,1750,2265603-43
Votacao,1751,2266253-8
Votacao,1752,2266304-9
Votacao,1753,2266321-8
Votacao,1754,2267660-10
Votacao,1755,593065-141
Votacao,1756,593065-172
Votacao,1757,593065-178
Votacao,1758,593065-189
Votacao,1759,946625-101
Votacao,1760,1301128-43
Votacao,1761,1555470-234
Votacao,1762,1594917-39
Votacao,1763,18156-127
Votacao,1764,18156-154
Votacao,1765,18156-156
Votacao,1766,2080470-78
Votacao,1767,2080470-86
Votacao,1768,2094936-23
Votacao,1769,2114626-17
Votacao,1770,2149785-72
Votacao,1771,2166595-59
Votacao,1772,2166595-61
Votacao,1773,2166595-65
Votacao,1774,2176886-79
Votacao,1775,2184326-98
Votacao,1776,2184458-106
Votacao,1777,2184458-111
Votacao,1778,2184458-115
Votacao,1779,2184458-161
Votacao,1780,2184458-169
Votacao,1781,2184458-172
Votacao,1782,2184458-184
Votacao,1783,2184458-92
Votacao,1784,2184973-58
Votacao,1785,2184973-65
Votacao,1786,2194646-123
Votacao,1787,2194646-126
Votacao,1788,2194646-130
Votacao,1789,2196355-66
Votacao,1790,2199215-101
Votacao,1791,2199215-104
Votacao,1792,2199215-107
Votacao,1793,2199215-112
Votacao,1794,2199215-162
Votacao,1795,2199215-59
Votacao,1796,2199215-68
Votacao,1797,2199215-82
Votacao,1798,2199215-85
Votacao,1799,2199215-94
Votacao,1800,2199215-97
Votacao,1801,2203957-126
Votacao,1802,2203957-157
Votacao,1803,2203957-163
Votacao,1804,2203957-166
Votacao,1805,2203957-170
Votacao,1806,2203957-177
Votacao,1807,2205645-179
Votacao,1808,2205645-183
Votacao,1809,2208771-83
Votacao,1810,2211506-10
Votacao,1811,2211629-12
Votacao,1812,2217142-68
Votacao,1813,2217142-73
Votacao,1814,2217142-86
Votacao,1815,2217142-88
Votacao,1816,2220292-211
Votacao,1817,2220292-218
Votacao,1818,2220292-229
Votacao,1819,2224067-81
Votacao,1820,2226269-18
Votacao,1821,2228151-134
Votacao,1822,2232067-10
Votacao,1823,2234001-59
Votacao,1824,2234001-65
Votacao,1825,2234001-68
Votacao,1826,2234001-69
Votacao,1827,2236340-105
Votacao,1828,2236340-109
Votacao,1829,2236340-116
Votacao,1830,2236340-80
Votacao,1831,2236340-89
Votacao,1832,2236607-77
Votacao,1833,2237876-103
Votacao,1834,2237876-107
Votacao,1835,2237876-113
Votacao,1836,2237876-116
Votacao,1837,2237876-119
Votacao,1838,2237876-120
Votacao,1839,2237876-99
Votacao,1840,2241695-100
Votacao,1841,2241695-65
Votacao,1842,2243079-81
Votacao,1843,2251961-45
Votacao,1844,2251961-48
Votacao,1845,2252589-40
Votacao,1846,2252589-46
Votacao,1847,2252589-56
Votacao,1848,2252589-59
Votacao,1849,2252589-68
Votacao,1850,2252589-70
Votacao,1851,2252589-79
Votacao,1852,2252589-90
Votacao,1853,2252649-63
Votacao,1854,2252939-100
Votacao,1855,2252939-107
Votacao,1856,2252939-76
Votacao,1857,2252939-96
Votacao,1858,2253137-15
Votacao,1859,2253453-10
Votacao,1860,2254287-56
Votacao,1861,2254287-63
Votacao,1862,2254287-66
Votacao,1863,2255149-49
Votacao,1864,2255149-75
Votacao,1865,2255149-80
Votacao,1866,2255149-83
Votacao,1867,2255149-89
Votacao,1868,2255149-92
Votacao,1869,2255149-94
Votacao,1870,2255149-97
Votacao,1871,2255199-44
Votacao,1872,2259474-8
Votacao,1873,2260433-305
Votacao,1874,2260433-312
Votacao,1875,2260433-329
Votacao,1876,2260433-338
Votacao,1877,2260444-10
Votacao,1878,2260458-52
Votacao,1879,2260781-10
Votacao,1880,2263290-53
Votacao,1881,2263719-67
Votacao,1882,2263719-89
Votacao,1883,2263719-93
Votacao,1884,2263846-8
Votacao,1885,2264253-10
Votacao,1886,2265124-102
Votacao,1887,2265124-107
Votacao,1888,2265124-34
Votacao,1889,2265124-39
Votacao,1890,2265124-52
Votacao,1891,2265124-54
Votacao,1892,2265124-64
Votacao,1893,2265124-68
Votacao,1894,2265124-70
Votacao,1895,2265124-74
Votacao,1896,2265124-85
Votacao,1897,2265124-91
Votacao,1898,2265124-96
Votacao,1899,2265603-59
Votacao,1900,2266115-55
Votacao,1901,2266116-68
Votacao,1902,2266116-73
Votacao,1903,2266116-83
Votacao,1904,2266116-87
Votacao,1905,2266146-42
Votacao,1906,2266921-7
Votacao,1907,2267621-36
Votacao,1908,2267621-58
Votacao,1909,2267685-143
Votacao,1910,2267685-149
Votacao,1911,2267685-154
Votacao,1912,2267685-158
