id,votacao,alpha,dim_lat1,dim_lat2
2500,2270902-50,-0.0076107453,0.01955703,1.8051261
2501,2270902-97,-0.0018333414,0.11547619,0.7225941
2502,2271124-108,0.2306567,-0.24172425,0.96406955
2503,2271124-111,0.006733897,-0.32078943,1.0820601
2504,2271124-117,0.9895124,-0.0077768085,0.76485676
2505,2271124-123,1.1625625,0.0018526184,0.83499986
2506,2271124-27,0.57813025,0.4210984,0.79538906
2507,2271124-34,-0.005432551,0.45434752,0.9663726
2508,2271124-43,0.641604,0.57291263,1.03656
2509,2271124-46,-0.20438345,-0.28606996,-0.4789826
2510,2271124-50,-0.47197962,0.07999935,-0.93403685
2511,2271124-59,0.0060759634,-1.6163496,-0.6683613
2512,2271124-76,-1.613453,0.5285076,0.25175455
2513,2272137-108,0.0013709862,0.27549046,-1.23142
2514,2272137-114,0.0028738193,0.17091785,-1.0430801
2515,2272137-123,-0.0065006427,0.5718119,1.080503
2516,2272137-144,-0.011561262,0.02506989,1.468044
2517,2272137-172,0.00873762,-0.048158552,1.2950828
2518,2272137-196,0.0058480576,0.12737544,1.4541457
2519,2272137-215,-0.00694933,0.06592318,1.139166
2520,2272137-218,-0.005780503,0.24482705,-1.3531795
2521,2272137-224,-0.005563538,0.21080202,-0.9869906
2522,2272137-28,-0.16295074,0.09920737,1.0220551
2523,2272137-36,-0.0088189915,0.35230166,1.0818721
2524,2272137-49,-0.012151225,-0.023800986,-1.060569
2525,2272137-60,-0.003610148,0.11273169,-1.3125708
2526,2272137-76,0.0105917435,-0.14057887,1.3263991
2527,2272137-89,0.0022892356,0.26386398,-1.0795234
2528,2272137-99,0.003410283,-0.06600172,1.0689656
2529,2273453-40,0.002666624,0.020633731,1.1449881
2530,2273453-49,-0.0057437713,0.21518546,0.9322562
2531,2273453-62,-0.002867253,0.32563335,1.1616697
2532,2273453-64,-0.0011310714,-0.050257973,-0.7987276
2533,2273453-69,-0.017197633,0.09480116,0.97391826
2534,2273453-79,-0.009192989,-0.40961206,1.8640869
2535,2273453-83,0.010029058,-0.5960164,1.9342767
2536,2273570-9,0.007497981,-1.0493716,-1.8299414
2537,2273736-9,0.00033002344,-3.295342,-0.46134412
2538,2273738-9,0.004515996,-3.0808947,-0.5407579
2539,2273740-9,-0.0033687102,-3.5348547,-0.7127675
2540,2274204-101,0.004277036,-0.10082593,1.1655538
2541,2274204-110,-0.017157635,-0.12581336,1.1920086
2542,2274204-137,3.4875302e-06,-0.34933928,2.416188
2543,2274204-149,1.7425469,0.39596936,1.1296161
2544,2274204-151,0.007006424,-0.39909738,1.3460643
2545,2274204-155,-1.1993903,0.2401741,-0.29766145
2546,2274204-47,-0.00088227406,-0.0071204603,1.2856996
2547,2274204-57,-0.0028418829,-0.107157364,1.6612177
2548,2274204-67,-0.027829397,0.0989848,-1.3004253
2549,2274204-81,-0.0013888427,-0.1038133,1.4985743
2550,2274204-85,0.015697753,0.0063541606,1.2388622
2551,2274204-88,-0.00034785434,0.15525849,-1.0214753
2552,2274204-97,0.0072341543,-0.10221371,1.1370045
2553,2274464-8,-0.023334958,0.26422212,-0.8611827
2554,2274646-8,1.1270549,-0.78182787,-0.6322518
2555,2275192-9,-0.012613525,-0.7117832,-0.14327355
2556,2275255-51,1.11037,-0.96740586,-0.49891698
2557,2275255-63,0.012678048,-0.60846764,2.0541115
2558,2275255-67,-0.000118856544,-0.61323696,2.037006
2559,2275355-10,0.027564116,-0.65579253,-0.09463787
2560,2275537-102,1.6790776,0.62304735,0.30356097
2561,2275537-117,1.5195104,0.6848656,0.37906238
2562,2275537-122,1.5474277,0.73149496,0.37751514
2563,2275537-128,-2.1365712,-0.61821264,-0.2518447
2564,2275537-86,2.3813188,0.69729984,0.15160961
2565,2275537-95,1.5932293,0.54709387,0.24267071
2566,2275723-79,0.013586744,-1.0495007,-0.19425099
2567,2275840-125,-0.0031635063,1.1720482,0.95272416
2568,2275840-89,-1.3943703,0.5810509,0.21442914
2569,2276120-16,-0.0075773383,0.26971835,-1.4071612
2570,2276475-58,2.7993377e-05,-2.4774272,-0.8725327
2571,2276475-67,0.8259469,0.17778417,1.1429383
2572,2276547-54,0.3874338,-1.787177,-0.9551333
2573,2278141-8,-0.0079602385,1.04097,-1.3686075
2574,2278161-34,-0.00014631473,-0.41983822,1.8522753
2575,2278161-51,-0.37005988,0.4548122,-1.6222758
2576,2278161-55,-0.11741281,0.4572265,-1.5622525
2577,2278161-58,-0.44346955,0.407819,-1.5122613
2578,2278599-8,-0.016253425,-0.47415924,-0.9062772
2579,2279258-8,0.021132778,-0.9661122,-1.1152202
2580,2279513-102,0.0011393162,-0.15114675,1.3907276
2581,2279513-118,0.019250572,-0.6199388,1.3049469
2582,2279513-126,-0.00087245624,-0.4546418,1.2159412
2583,2279513-129,-1.7194676,0.22341003,-0.0074828845
2584,2279513-37,-0.002780169,-0.43628654,1.6176401
2585,2279513-42,0.019972816,-0.4273746,1.4736705
2586,2279513-56,-0.00033424568,-0.5752701,1.9087437
2587,2279513-64,-0.015503359,0.63723075,-1.4648472
2588,2279513-75,0.01539757,-0.5773793,1.8549337
2589,2279545-9,0.0077515696,-4.6645575,-0.6247857
2590,2279744-42,1.1338642,0.24098736,0.8475791
2591,2279744-49,1.5178927,0.29623988,1.0673513
2592,2279744-54,1.710239,0.26029944,1.029197
2593,2279744-57,-0.6442737,-0.10730361,-0.7468095
2594,2279750-39,0.9335629,-1.7040485,-0.9307122
2595,2279938-9,-0.7833488,-0.34067643,-0.7648505
2596,2280241-26,-0.018596064,0.9167952,1.0121828
2597,2280241-44,0.00061424135,-1.7306967,-1.5708085
2598,2280241-52,1.146708,-0.16004516,0.96025425
2599,2280241-60,0.0065153223,-0.44548318,1.6538253
2600,2280241-66,1.1807296,0.17379735,0.652134
2601,2280394-9,-1.8108768,-0.31460398,-1.3646108
2602,2280741-9,1.004013,-1.2227587,-0.63163793
2603,2280928-62,-0.0021533624,-2.1140335,-0.56715405
2604,2280928-69,-0.054787118,0.16089565,0.9700961
2605,2282258-7,0.0009370065,-1.5635946,-0.5374163
2606,2282791-60,-0.000923154,-3.0473576,-1.0163016
2607,2282791-68,-1.0385366e-05,-3.3668284,-1.1128998
2608,2283064-28,0.016593946,-0.06397346,1.3426411
2609,2283064-54,-0.011717752,-0.42308056,1.6410959
2610,2283432-38,-0.01652736,-3.3635345,-1.2493263
2611,2283436-57,-0.0137273045,-0.27484602,1.1768544
2612,2283436-67,-0.018135197,-0.3338086,1.3562434
2613,2283678-32,-0.00021817215,-0.24050315,1.4796542
2614,2283678-40,-0.0020839141,-0.43603402,2.2290876
2615,2283678-47,-0.010406082,0.64441967,-2.3556373
2616,2283678-55,-0.023994515,0.53481054,-2.4322865
2617,2283678-56,-0.013778371,0.50507104,-2.2078164
2618,2283678-59,-0.0067988383,0.34492826,-1.67026
2619,2283678-61,-0.016284335,0.21676938,0.9403375
2620,2283740-12,-0.054677002,0.59383446,-1.7870448
2621,2284777-7,0.90460366,-1.1846508,-0.6335312
2622,2284912-20,-0.01637742,0.35348696,-1.1636083
2623,2284931-73,1.0930754,-0.67555803,-0.9092398
2624,2285694-50,-0.007241236,1.1528858,2.140974
2625,2285694-55,-0.017689103,0.6767917,1.1393508
2626,2285694-58,-0.0011902949,-0.5695533,-1.3057814
2627,2285702-7,0.002158597,-2.9843764,-2.7205462
2628,2285889-103,-0.0026335851,-0.22709173,1.2054756
2629,2285889-126,0.0115293525,-0.45283133,1.1902919
2630,2285889-60,0.028723018,-0.030338211,1.4395192
2631,2285889-72,-0.012569216,-0.16292876,1.4644297
2632,2285889-88,-0.0046261083,-0.28067487,1.7864721
2633,2285889-91,0.0052394937,0.3041719,-1.0537465
2634,2286125-7,-0.015561756,-2.0012298,-0.62839484
2635,2286932-7,-0.21421674,-0.95379645,-0.56026864
2636,2286993-44,0.00060460286,-3.025581,-2.862743
2637,2287055-9,0.0030313737,-1.723872,-0.59336627
2638,2287066-9,-0.7779047,-0.7082763,-0.088133894
2639,2287293-9,0.009700957,-1.3675131,-1.3116457
2640,2287390-7,-0.02710422,-0.6191866,-0.72256255
2641,2287777-8,0.00075986463,-0.9577908,-1.941168
2642,2287908-7,0.00857711,-1.9907755,-0.7823958
2643,2288387-63,-0.014153209,1.3188845,1.2182615
2644,2288387-76,0.0060381033,-1.0203986,-1.0581393
2645,2288387-93,-0.0011243933,0.44457462,1.3872632
2646,2288387-95,-1.479098,0.078932926,0.6324658
2647,2288389-103,-0.6922598,0.13907011,-0.07983957
2648,2288389-105,0.1394312,0.29974097,-0.011292962
2649,2288389-107,-0.0075132493,0.5505278,0.08726278
2650,2288389-110,0.008598615,0.456857,0.13481331
2651,2288389-113,-0.002275189,-0.38872948,1.3081404
2652,2288389-115,2.2023203,0.2702687,0.7776316
2653,2288389-122,1.0996048,-0.121338576,0.8204199
2654,2288389-132,-1.4454234,0.2164391,-0.15480933
2655,2288389-146,-0.28706968,0.24986748,0.121793024
2656,2288389-160,-4.9279595e-05,0.91010106,0.22753055
2657,2288389-53,0.69038707,-0.090785004,-0.060226403
2658,2288389-68,0.032202296,1.0962684,0.2911604
2659,2288389-78,-0.025062427,-0.5175678,-0.050827857
2660,2288389-88,-0.00027837002,0.9234357,0.08279427
2661,2288389-91,-0.0060022078,-0.12796278,1.442054
2662,2288389-92,-0.007968212,-0.34099534,1.3419771
2663,2288389-98,-0.008702671,0.3447381,-0.9855921
2664,2288534-8,3.2916025e-05,-3.67027,-1.3592311
2665,2288734-8,-1.0527629,-0.12219617,-0.22452046
2666,2288801-59,-0.0002309611,-1.847595,-0.7194804
2667,2289537-9,0.9665396,-1.0779693,-0.668849
2668,2289616-31,0.0020369666,-3.7443876,-0.70683575
2669,2290114-13,-0.008743633,-0.009582815,-1.1287467
2670,2290774-17,0.0013316358,-1.7407302,-0.68891436
2671,2291794-43,-0.005936102,-1.477082,-0.47053698
2672,2291794-46,0.0023966515,-0.78707063,1.3840914
2673,2291794-51,0.007911184,-0.80583483,1.5039775
2674,2291794-54,-0.0008507193,-0.53433174,1.1901398
2675,2291794-57,0.010207263,-0.3885092,0.88492084
2676,2291898-53,-0.6208451,0.9473098,1.2692435
2677,2291898-73,5.5594046e-05,-2.9691746,-2.792451
2678,2292163-122,1.1082788,0.8799204,0.01796274
2679,2292163-125,-1.9941727,-0.6038716,-0.093584195
2680,2292163-130,-1.9886127,0.18779014,0.62737596
2681,2292163-137,-2.093939,-0.4058673,-0.08914343
2682,2292163-139,3.044362,0.61160845,0.6037318
2683,2292163-142,-2.1937416,-0.0074358517,-0.069699414
2684,2292163-151,-0.04151027,0.16873816,0.02519264
2685,2292163-154,1.0165721,-0.36991227,0.4923194
2686,2292163-182,-0.96461886,0.5548412,0.15001334
2687,2292163-188,1.0181348,-1.0700251,-0.6260533
2688,2292163-29,1.0339644,0.72759444,0.15352727
2689,2292163-35,0.9323035,0.71219736,0.0774767
2690,2292163-66,0.9411413,1.0085108,0.41430417
2691,2292163-72,-1.6370587,-0.9781721,-0.4107069
2692,2292163-81,-0.00038524828,-0.7288628,0.45590085
2693,2292163-88,0.9944922,0.58341515,-0.054937765
2694,2292163-92,1.2443824,0.62521845,-0.061622363
2695,2292163-98,2.8581767,0.5022778,0.4569772
2696,2292191-9,-1.9810997,-0.16934352,-0.94932514
2697,2293229-55,0.57399166,-1.6309289,-0.9545353
2698,2293229-61,0.26853186,0.8626277,0.21042079
2699,2293230-44,-0.5518781,-1.7462611,-1.015129
2700,2293428-47,1.2995584,-0.8979733,-0.747075
2701,2293428-48,0.6284196,-0.4980495,-0.62402356
2702,2293428-71,1.464908,-0.174201,1.0351166
2703,2293428-80,0.9971634,-0.14401016,0.43081734
2704,2293428-83,0.03190844,0.71356666,0.26424274
2705,2293449-169,1.034135,0.2332678,0.6861592
2706,2293449-174,-1.2112627,-0.1572176,-0.7206423
2707,2293449-176,-1.4411508,-0.25257844,-0.747495
2708,2293449-191,-2.1077337,-0.09057503,-0.97569335
2709,2293449-215,2.1137774,0.53095055,1.2128233
2710,2293449-237,-2.4305103,-0.2936002,-1.1688333
2711,2293449-241,-1.7811948,-0.038323466,-0.93394893
2712,2293709-40,0.0062718415,0.5980394,-0.32494655
2713,2293709-45,0.48162895,0.79218185,-0.26006705
2714,2293709-51,-1.0691953,-0.97703815,0.23417342
2715,2293710-37,-0.00094276044,-1.0098692,-0.24146822
2716,2293712-45,0.002124987,-1.8505629,-0.75557905
2717,2293712-48,0.68261427,-1.9976867,-1.2999523
2718,2293798-23,1.9382019,-0.3460692,-0.19288084
2719,2293978-5,-0.34370947,-0.26855057,-0.4669749
2720,2293985-5,-0.9587411,-0.5691088,-0.42559806
2721,2294020-68,-0.010365119,1.2927378,0.2764891
2722,2294020-71,0.00029084412,0.5214871,0.45709285
2723,2294403-10,-2.0308177,-0.79573745,-0.21657026
2724,2294651-25,0.004070408,1.5557727,0.5960322
2725,2294651-33,-0.00022142648,-3.375989,-0.9377598
2726,2295975-8,-0.011883449,-1.6355456,-0.6030062
2727,2296277-8,-0.01774596,-0.680173,-1.1686428
2728,2296768-8,-6.0393028e-05,-1.6598166,-0.5842756
2729,2296827-14,0.015788052,-0.27065936,-1.4190359
2730,2296914-11,0.3787231,-0.59185934,-0.44458386
2731,2297227-10,-0.4442319,-1.2348642,0.32194322
2732,2297260-11,-6.4605716e-05,-2.9788232,-2.7874887
2733,2297494-8,-0.0312132,-2.1756883,-0.78609294
2734,2297579-44,0.8497679,-1.3089342,-0.8869346
2735,2297579-49,0.008243611,0.33887416,1.17705
2736,2297579-53,0.0011382459,0.0752652,0.8340166
2737,2297579-56,0.52250576,-0.02357236,0.82667226
2738,2297849-7,-1.0880861,-0.27475566,-0.4865074
2739,2297870-6,-0.33025706,-0.27853173,-0.057733707
2740,2299545-8,-0.44939905,-1.2625152,-0.8894441
2741,2299647-11,0.012836729,-1.0580649,-1.0708374
2742,2300944-10,0.0088429395,-0.49846217,-1.2268169
2743,2301371-65,1.2367747,-1.0322517,-0.5578617
2744,2301371-72,-0.04917759,0.3059095,0.17605296
2745,2301371-78,-0.0037637304,0.85698324,0.19420876
2746,2301425-16,-0.4510268,0.88380754,-0.5167671
2747,2301425-20,0.1821252,-0.8056652,0.5460791
2748,2301914-8,0.0051479824,-1.3885556,-0.28641132
2749,2304142-11,-1.0740504,0.05724422,-0.6823253
2750,2304142-8,0.9874896,0.028274367,0.6914651
2751,2304326-37,-0.0010695154,0.37510994,2.3456292
2752,2304326-42,-0.0118871,0.43213755,1.0681171
2753,2304733-7,-0.005020229,-3.2793887,-1.2252036
2754,2305021-8,0.003090473,-1.5933844,-1.4650896
2755,2305189-27,1.8558109,0.21321118,0.33854836
2756,2306101-7,-0.0003121737,-3.3635516,-0.98025304
2757,2306440-6,-1.6771414,0.02152173,-1.0113479
2758,2306916-8,-0.0066887666,0.28592536,-1.272347
2759,2308028-9,0.022670366,0.23860261,-1.7827467
2760,2311542-20,1.5064086,0.4501499,1.2542176
2761,2311542-25,1.2027032,0.42383918,1.2938128
2762,2311542-30,-2.0546005,-0.27862588,-1.1786344
2763,2311542-31,-2.0510585,-0.31694117,-1.0929878
2764,2311542-41,1.2390119,0.39779156,1.0712527
2765,2311542-62,-2.1350157,-0.4050586,-1.1606435
2766,2312447-5,-2.0586638,-0.3656565,-1.13821
2767,257161-294,0.0097928895,0.19856112,0.874707
2768,257161-303,-0.0021597673,0.24014449,0.97859216
2769,257161-309,-0.01318576,-0.0068855733,-1.073137
2770,257161-323,-0.0014234826,0.44902575,1.1739259
2771,257161-328,0.0003167147,0.2140562,1.3002424
2772,257161-331,0.012394403,0.48624253,1.2368941
2773,257161-335,-0.004144048,-0.14452039,1.6313792
2774,257161-337,-0.012909329,0.4356566,-1.3209422
2775,257161-346,-0.0016812679,0.036395423,1.1523962
2776,257161-358,-0.010913389,0.73331594,-1.5928856
2777,257161-363,0.48102024,-0.1674042,1.1498591
2778,257161-367,-0.008005362,-0.40262508,1.5195988
2779,257161-371,0.0009789058,-0.42661777,1.3040164
2780,257161-380,0.0030492952,-0.46839982,1.4012141
2781,257161-383,0.012048749,-0.22077736,1.2131366
2782,257161-386,-0.07526299,0.2920287,-1.2911727
2783,298943-63,1.6501608,-1.1843572,0.186995
2784,498347-156,0.008639306,0.626101,-2.236008
2785,531331-243,-1.0417734,-0.20039897,-0.5152173
2786,531331-249,0.7164169,0.61827224,0.45066407
2787,531331-250,-1.2447336,-0.4997194,-0.30755728
2788,531331-294,1.1371806,-0.81875557,-0.41677356
2789,531331-317,-0.9670183,-0.5746751,-0.4208854
2790,531331-321,-1.2240189,-0.5079551,-0.27737898
2791,532363-24,0.0241218,-0.39562508,1.0375429
2792,532363-27,0.9358959,-0.3661126,0.80052954
2793,593065-252,-1.081402,-0.6120423,0.9767089
2794,593065-263,-0.90258014,-0.45889872,0.8472151
2795,593065-267,-1.192552,-0.6572254,0.9318302
2796,593065-272,0.27820027,0.42824277,-0.86633873
2797,593065-277,-0.3452177,0.07210153,0.44652918
2798,593065-280,0.618775,0.59294146,-0.99410075
2799,593065-285,-0.5375122,-0.48337936,0.9642325
2800,593065-291,-0.016472448,-0.13575289,1.56661
2801,593065-305,-0.0024331124,-0.17019026,1.5173782
2802,105464-319,0.009497686,-0.2522931,1.0534443
2803,105464-326,0.23255533,-0.39200097,1.0687984
2804,1215346-62,0.7726009,-1.2170888,-0.78924465
2805,1215346-65,0.0045391736,-0.31833765,0.9645678
2806,1301482-127,0.46310285,-0.25432965,0.8933232
2807,1301482-142,0.8144786,-1.2080762,-0.88918656
2808,15460-156,0.015215632,-0.019831412,0.17810032
2809,15460-165,-0.25917193,-0.008511376,-0.16235928
2810,15460-170,-0.16990736,-0.15557064,0.40432706
2811,15460-176,-0.43222892,-0.0316406,0.332453
2812,15460-184,-0.017100833,-0.023771577,0.31066713
2813,15460-200,-0.012001179,-0.007615124,0.26278135
2814,1701050-124,-0.002477536,-0.65216345,-0.67310715
2815,1701050-140,0.010953622,-0.7003232,-0.6669093
2816,1738814-86,-0.014441648,-1.2425879,-0.54486865
2817,1738814-99,-0.031528436,-0.9777696,-0.36596
2818,2078693-87,0.028285742,-1.6085021,0.1000919
2819,2144995-104,-0.98610705,0.866401,0.71854365
2820,2144995-99,-1.6981926,0.17931263,0.6481993
2821,2166877-79,0.74190664,0.23591243,0.8728632
2822,2171314-10,-0.0035641019,-0.67671347,0.64539826
2823,2194899-100,1.3287516,-0.68446094,0.8212302
2824,2194899-103,1.2263241,-0.69640774,0.79023445
2825,2194899-116,-1.6789532,0.63072604,-0.7649333
2826,2194899-137,1.2253075,-0.68329346,0.7985865
2827,2194899-91,-1.5037192,0.6272782,-0.6795324
2828,2194899-96,-1.6913841,0.73458695,-0.8734932
2829,2208682-147,-0.0014367467,-1.316178,-0.34555984
2830,2208682-151,-0.00441974,0.039087567,1.0759739
2831,2208682-162,-0.002724373,-1.0334775,-0.1993682
2832,2224532-74,0.84210783,-1.3076085,-0.6935102
2833,2224532-83,0.8625468,-1.0684745,-0.48634067
2834,2237876-159,-0.016099513,0.3385332,0.9118465
2835,2237876-166,-0.005419035,0.6399978,1.1489534
2836,2237876-171,0.00027733477,0.63614064,1.0201696
2837,2237876-176,1.1705416,-0.8647808,-0.5478062
2838,2237876-177,0.59439504,0.07117772,0.92822146
2839,2239098-68,0.0060615493,-1.9402165,-1.8446504
2840,2242238-17,0.00920109,-0.053636465,-0.697945
2841,2243079-117,-0.0016445931,0.31409734,0.9889185
2842,2243079-126,-0.012362068,-0.042826522,1.4153029
2843,2243079-131,0.27447873,-0.09842474,0.71556723
2844,2243079-156,-0.00094436965,0.44041324,1.3667643
2845,2243079-161,-0.016187612,-0.112434015,-0.7931844
2846,2249925-110,-0.010890179,-0.16268511,1.3602786
2847,2249925-113,-0.009852076,-0.251471,-1.0630234
2848,2249925-120,0.0069009014,-0.24217181,1.394426
2849,2249925-153,-0.024532868,0.20030157,1.0719597
2850,2249925-158,0.014330194,-0.39725885,1.3044027
2851,2255199-60,1.8534936,0.54268605,0.83382183
2852,2255199-68,0.87505215,0.7990257,0.39507064
2853,2255199-78,0.31685284,0.7411373,0.23503225
2854,2255199-80,-1.7058953,-0.75496686,-0.4628565
2855,2258716-15,-0.08319858,0.49756712,-0.99448127
2856,2265631-118,0.0056209643,0.36759973,-0.62804544
2857,2265631-123,-0.7919305,0.6462798,-0.4937474
2858,2267065-45,0.6226966,1.3374313,0.9140861
2859,2267065-55,0.13422263,1.0218579,0.96954215
2860,2267065-67,0.0033163207,1.0063841,1.4125353
2861,2267065-75,0.501898,0.0062649907,0.8834122
2862,2279127-75,-0.022273205,1.2709044,0.10463633
2863,2279127-94,0.022803992,-2.6758885,0.13185899
2864,2279744-84,1.4007735,0.22670534,1.2974371
2865,2285889-176,0.0063512227,-0.15804604,1.1912029
2866,2285889-187,8.968607e-05,-0.32082868,1.4454994
2867,2285889-192,-0.0033903948,-0.31827638,1.3637372
2868,2285889-195,0.0033416734,-0.35296524,1.0792925
2869,2285889-198,0.004370608,-0.40523225,1.1955017
2870,2285889-201,0.004582755,-0.39944986,1.2394203
2871,2285889-205,0.00032586456,-0.6996317,1.7410308
2872,2286806-66,-0.043081954,0.5778171,1.1242516
2873,2286806-71,-0.020404875,0.48622426,1.0549531
2874,2286806-73,0.009651649,-1.2940375,-1.2085667
2875,2289980-49,-0.39281392,-1.2718127,-0.6278652
2876,2289980-54,1.1517631,0.36050555,0.77071106
2877,2293703-113,0.0714628,0.8441391,0.5318066
2878,2293703-117,0.2841952,0.778315,0.41156116
2879,2293703-120,-0.7261106,-0.85242456,-0.3769379
2880,2293703-122,0.76399004,-1.7686446,-1.0701233
2881,2293703-125,0.3361908,-1.4013062,-1.0093919
2882,2293703-138,-0.47606513,-0.81516165,-0.38517946
2883,2297552-15,4.1492767e-05,-0.22171718,1.9257342
2884,2297579-86,-0.0015498837,-0.0583909,-0.68248606
2885,2297579-87,0.6855831,0.2557185,0.66465497
2886,2298445-40,-0.02449725,1.1005368,0.5595366
2887,2298445-68,0.19187579,-0.18902044,0.84086967
2888,2298445-71,1.5118649,0.19810896,0.98514587
2889,2298445-74,0.32526687,-0.083798274,1.0738839
2890,2298445-77,1.9825717,0.35245395,1.0584944
2891,2298445-81,0.009920547,-0.2871,1.1330119
2892,2299480-8,-0.30845857,-0.27817753,-0.989845
2893,2300880-76,0.0010835052,1.0462956,0.7998454
2894,2300880-79,0.00034866243,-1.0722392,-0.95073855
2895,2300880-88,-0.032294694,1.0092547,0.8001954
2896,2300880-91,0.008922083,-1.2225492,-1.1076736
2897,2301088-67,0.0012165278,-1.117361,-0.90528667
2898,2301088-74,0.0021770806,-1.0567981,-0.8477956
2899,2301321-31,-0.009673483,1.4197254,0.54320055
2900,2303528-73,0.7338614,-1.4514552,-0.87399685
2901,2304353-65,-0.006890005,-1.3559381,-1.1781918
2902,2306112-59,-0.0021962898,-1.2813438,-1.2033625
2903,2306112-69,0.0016442343,-1.9166393,-1.9761404
2904,2307548-42,0.9120287,0.49975893,0.9916549
2905,2307548-61,-1.5219425,-0.48487473,-0.97924274
2906,2307548-67,0.0055480497,-0.21744458,1.068502
2907,2309053-109,0.061718002,0.15764688,0.66359293
2908,2309053-68,0.006298355,-0.2672988,1.1783607
2909,2309053-77,0.00118886,-0.5938388,1.4198043
2910,2309053-90,-0.012791169,-0.384545,1.2928865
2911,2309053-94,-0.00090362993,0.38292807,-1.0654976
2912,2309053-98,0.00076345593,-0.3874455,0.9094041
2913,2309349-122,0.00045087608,1.6666713,0.38424242
2914,2309349-146,-0.0021165456,-1.7244245,-0.2614115
2915,2309906-9,-0.00038708694,-3.0747714,-0.8322793
2916,2310025-37,0.0024898374,1.9252839,0.111508064
2917,2310025-56,0.01228966,-1.916532,0.07580706
2918,2310615-80,0.8145776,-1.3078091,-0.897604
2919,2310615-84,-0.018282827,0.40467325,-1.4603882
2920,2311299-67,6.657889e-05,-5.004197,-1.5235038
2921,2311299-78,0.16284366,-0.29997784,1.007576
2922,2311300-33,0.008119441,1.5368327,1.0270749
2923,2311300-57,0.016707843,1.0778263,0.72122943
2924,2311300-60,1.0461068,0.017843833,0.6288351
2925,2311300-63,1.2859181,-0.09388931,0.7171883
2926,2311300-69,2.2614474,0.3975847,0.9923709
2927,2311300-86,-0.9169164,-0.18345702,0.34738553
2928,2311300-88,0.013760285,-0.93365264,-0.25132564
2929,2311300-91,0.014147319,-0.99182016,-0.12847705
2930,2311733-9,-0.2858313,-0.32253754,-0.7813941
2931,2312673-9,-0.011042089,-0.45456713,-1.8755732
2932,2312874-9,-0.5863178,0.32682094,-1.2008296
2933,2312948-113,0.03267461,-0.43174797,1.06393
2934,2312948-116,-0.02240466,-0.09703922,1.2189736
2935,2312948-118,1.0669185,-0.7643187,-0.30032343
2936,2312948-43,0.20432858,0.039819226,0.93940526
2937,2312948-57,0.55082613,0.17150716,0.97007704
2938,2312948-71,-0.03731475,0.052376706,0.9948372
2939,2312948-74,1.3434726,-0.40257627,-0.28024295
2940,2312948-77,-0.014932377,-0.15639041,1.0239596
2941,2312948-80,-0.009967395,-0.24237095,0.9152065
2942,2312948-83,0.76992124,-0.12223919,0.9496243
2943,2312948-89,0.0143334335,-0.3994603,1.0996363
2944,2312948-92,0.465993,-0.30918044,0.46042457
2945,2312948-93,-0.0040205726,-0.59916776,1.546893
2946,2312948-96,-0.005624231,-0.27140966,1.3210268
2947,2313170-43,0.017852448,1.7590486,0.48995066
2948,2313396-56,-0.00039873164,-1.6166028,-1.1928445
2949,2313545-34,0.98211044,-0.7529628,-0.4879165
2950,2313545-40,1.7746154,0.32994342,1.010107
2951,2313545-43,1.5370773,0.21371953,1.0482808
2952,2313729-44,0.003255168,-0.37526038,-1.1568781
2953,2313729-60,0.0061405096,-0.5324422,2.036413
2954,2313729-71,0.0007369027,-0.19982742,1.3677647
2955,2313729-92,0.0012235014,-2.6468139,-2.4410574
2956,2313734-116,0.0014558902,-0.2787035,-1.1779592
2957,2313734-120,0.0010384326,-0.22230703,-1.0368425
2958,2313734-37,-0.015643435,0.83931637,1.9435016
2959,2313734-42,-0.0100374315,0.7764711,1.5839283
2960,2313734-53,-0.013464897,0.82425326,1.8693913
2961,2313734-59,-0.0028245987,-0.03860141,-1.3294513
2962,2313734-62,-0.85292184,-0.35917425,0.16042298
2963,2313734-73,0.75590974,-0.37532192,0.49751398
2964,2313735-47,-0.00078007544,-2.1480885,-0.64648634
2965,2313735-50,-0.45181644,1.245937,-0.025922043
2966,2313735-55,0.8615457,-0.036233418,0.24806231
2967,2313735-56,0.32185063,-0.2528208,0.6999063
2968,2313736-46,0.016574088,-0.3952099,1.0443425
2969,2313736-54,0.017851422,-0.35768765,0.91703856
2970,2313738-33,-0.00017979107,0.3631539,1.4949964
2971,2313738-41,0.0026452984,-1.3326784,-1.126572
2972,2313739-33,-0.009994577,-0.96166974,-0.5516695
2973,2313739-36,-0.7225605,-0.45148382,0.56113553
2974,2313740-101,0.15568991,-0.16591474,0.87631696
2975,2313740-51,0.009109573,1.9856592,0.4028371
2976,2313740-53,0.0065789204,-1.9110769,-0.5378356
2977,2313740-63,-0.0010012125,-0.14848186,0.6355232
2978,2313740-96,0.00078111945,-0.08845331,0.8937078
2979,2313740-97,0.17493713,-0.102120385,0.9218962
2980,2313781-39,0.0047107115,-0.17913252,1.3864014
2981,2313781-47,0.0068951747,-0.10051822,1.5968986
2982,2313781-57,-0.00015504983,0.23471984,1.3491623
2983,2313781-63,-0.0061862436,0.5202315,-1.5482371
2984,2313781-70,0.0014398801,-0.12529595,1.1202418
2985,2313781-71,-0.005237209,-0.17911679,1.2481549
2986,2313781-74,0.01577255,-0.31658033,1.0777397
2987,2313781-82,0.022014534,-0.7716696,1.9780852
